freq_hz,s0_db,s1_db,s2_db,s3_db,s4_db,s5_db,composite_db
# M0_Q0
588.16,30.92,-13.18,-14.30,-15.54,-15.45,-15.80,-31.30
596.11,30.69,-13.18,-14.30,-15.54,-15.45,-15.80,-31.53
604.16,30.45,-13.18,-14.30,-15.54,-15.45,-15.80,-31.77
612.32,30.22,-13.18,-14.30,-15.54,-15.45,-15.80,-32.00
620.59,29.98,-13.18,-14.30,-15.54,-15.45,-15.80,-32.24
628.97,29.75,-13.18,-14.30,-15.54,-15.45,-15.80,-32.47
637.47,29.51,-13.18,-14.30,-15.54,-15.45,-15.80,-32.70
646.08,29.28,-13.18,-14.30,-15.54,-15.45,-15.80,-32.94
654.81,29.04,-13.18,-14.30,-15.53,-15.45,-15.80,-33.17
663.65,28.81,-13.18,-14.30,-15.53,-15.45,-15.80,-33.41
672.62,28.57,-13.18,-14.30,-15.53,-15.45,-15.80,-33.64
681.70,28.34,-13.18,-14.30,-15.53,-15.45,-15.80,-33.88
690.91,28.10,-13.18,-14.30,-15.53,-15.45,-15.80,-34.11
700.25,27.87,-13.18,-14.30,-15.53,-15.45,-15.80,-34.34
709.71,27.63,-13.18,-14.30,-15.53,-15.45,-15.80,-34.58
719.29,27.40,-13.18,-14.30,-15.53,-15.45,-15.80,-34.81
729.01,27.16,-13.17,-14.30,-15.53,-15.45,-15.80,-35.05
738.86,26.93,-13.17,-14.30,-15.53,-15.45,-15.80,-35.28
748.84,26.69,-13.17,-14.30,-15.53,-15.45,-15.80,-35.51
758.95,26.46,-13.17,-14.30,-15.53,-15.45,-15.80,-35.75
769.20,26.22,-13.17,-14.30,-15.53,-15.45,-15.80,-35.98
779.59,25.99,-13.17,-14.30,-15.53,-15.45,-15.80,-36.21
790.13,25.75,-13.17,-14.30,-15.53,-15.45,-15.80,-36.45
800.80,25.52,-13.17,-14.30,-15.53,-15.45,-15.80,-36.68
811.62,25.28,-13.17,-14.30,-15.53,-15.45,-15.80,-36.92
822.58,25.05,-13.17,-14.30,-15.53,-15.45,-15.80,-37.15
833.69,24.81,-13.17,-14.30,-15.53,-15.45,-15.80,-37.38
844.95,24.58,-13.17,-14.30,-15.53,-15.45,-15.80,-37.62
856.37,24.34,-13.17,-14.30,-15.53,-15.45,-15.80,-37.85
867.93,24.11,-13.17,-14.30,-15.53,-15.44,-15.80,-38.09
879.66,23.87,-13.17,-14.30,-15.53,-15.44,-15.80,-38.32
891.54,23.64,-13.17,-14.29,-15.53,-15.44,-15.80,-38.55
903.58,23.40,-13.17,-14.29,-15.53,-15.44,-15.80,-38.79
915.79,23.17,-13.16,-14.29,-15.53,-15.44,-15.80,-39.02
928.16,22.93,-13.16,-14.29,-15.53,-15.44,-15.79,-39.25
940.70,22.70,-13.16,-14.29,-15.53,-15.44,-15.79,-39.49
953.40,22.46,-13.16,-14.29,-15.53,-15.44,-15.79,-39.72
966.28,22.23,-13.16,-14.29,-15.53,-15.44,-15.79,-39.95
979.34,21.99,-13.16,-14.29,-15.53,-15.44,-15.79,-40.19
992.57,21.75,-13.16,-14.29,-15.53,-15.44,-15.79,-40.42
1005.97,21.52,-13.16,-14.29,-15.53,-15.44,-15.79,-40.66
1019.56,21.28,-13.16,-14.29,-15.53,-15.44,-15.79,-40.89
1033.33,21.05,-13.16,-14.29,-15.53,-15.44,-15.79,-41.12
1047.29,20.81,-13.16,-14.29,-15.53,-15.44,-15.79,-41.36
1061.44,20.58,-13.16,-14.29,-15.53,-15.44,-15.79,-41.59
1075.78,20.34,-13.15,-14.29,-15.53,-15.44,-15.79,-41.82
1090.31,20.11,-13.15,-14.29,-15.53,-15.44,-15.79,-42.06
1105.04,19.87,-13.15,-14.29,-15.53,-15.44,-15.79,-42.29
1119.96,19.63,-13.15,-14.29,-15.53,-15.44,-15.79,-42.53
1135.09,19.40,-13.15,-14.29,-15.52,-15.44,-15.79,-42.76
1150.43,19.16,-13.15,-14.29,-15.52,-15.44,-15.79,-42.99
1165.97,18.93,-13.15,-14.29,-15.52,-15.44,-15.79,-43.23
1181.72,18.69,-13.15,-14.29,-15.52,-15.44,-15.79,-43.46
1197.68,18.45,-13.14,-14.29,-15.52,-15.44,-15.79,-43.69
1213.86,18.22,-13.14,-14.29,-15.52,-15.44,-15.79,-43.93
1230.25,17.98,-13.14,-14.29,-15.52,-15.44,-15.79,-44.16
1246.87,17.74,-13.14,-14.29,-15.52,-15.44,-15.79,-44.39
1263.72,17.51,-13.14,-14.29,-15.52,-15.44,-15.79,-44.63
1280.79,17.27,-13.14,-14.29,-15.52,-15.44,-15.79,-44.86
1298.09,17.03,-13.14,-14.29,-15.52,-15.44,-15.79,-45.09
1315.62,16.80,-13.13,-14.29,-15.52,-15.43,-15.79,-45.33
1333.39,16.56,-13.13,-14.28,-15.52,-15.43,-15.79,-45.56
1351.41,16.32,-13.13,-14.28,-15.52,-15.43,-15.79,-45.80
1369.66,16.09,-13.13,-14.28,-15.52,-15.43,-15.79,-46.03
1388.16,15.85,-13.13,-14.28,-15.52,-15.43,-15.79,-46.26
1406.91,15.61,-13.13,-14.28,-15.52,-15.43,-15.79,-46.50
1425.92,15.37,-13.12,-14.28,-15.52,-15.43,-15.79,-46.73
1445.18,15.14,-13.12,-14.28,-15.52,-15.43,-15.79,-46.96
1464.70,14.90,-13.12,-14.28,-15.51,-15.43,-15.79,-47.20
1484.49,14.66,-13.12,-14.28,-15.51,-15.43,-15.79,-47.43
1504.54,14.42,-13.12,-14.28,-15.51,-15.43,-15.79,-47.66
1524.86,14.19,-13.11,-14.28,-15.51,-15.43,-15.79,-47.90
1545.46,13.95,-13.11,-14.28,-15.51,-15.43,-15.79,-48.13
1566.34,13.71,-13.11,-14.28,-15.51,-15.43,-15.79,-48.36
1587.50,13.47,-13.11,-14.28,-15.51,-15.43,-15.79,-48.60
1608.94,13.23,-13.11,-14.28,-15.51,-15.43,-15.79,-48.83
1630.67,12.99,-13.10,-14.28,-15.51,-15.43,-15.79,-49.07
1652.70,12.76,-13.10,-14.28,-15.51,-15.42,-15.79,-49.30
1675.03,12.52,-13.10,-14.27,-15.51,-15.42,-15.79,-49.53
1697.65,12.28,-13.10,-14.27,-15.51,-15.42,-15.79,-49.77
1720.59,12.04,-13.09,-14.27,-15.51,-15.42,-15.79,-50.00
1743.83,11.80,-13.09,-14.27,-15.50,-15.42,-15.79,-50.23
1767.38,11.56,-13.09,-14.27,-15.50,-15.42,-15.79,-50.47
1791.26,11.32,-13.08,-14.27,-15.50,-15.42,-15.79,-50.70
1815.45,11.08,-13.08,-14.27,-15.50,-15.42,-15.79,-50.93
1839.98,10.84,-13.08,-14.27,-15.50,-15.42,-15.79,-51.17
1864.83,10.60,-13.08,-14.27,-15.50,-15.42,-15.79,-51.40
1890.02,10.36,-13.07,-14.27,-15.50,-15.42,-15.79,-51.64
1915.55,10.12,-13.07,-14.27,-15.50,-15.41,-15.78,-51.87
1941.43,9.88,-13.06,-14.26,-15.50,-15.41,-15.78,-52.10
1967.65,9.64,-13.06,-14.26,-15.49,-15.41,-15.78,-52.34
1994.23,9.40,-13.06,-14.26,-15.49,-15.41,-15.78,-52.57
2021.17,9.16,-13.05,-14.26,-15.49,-15.41,-15.78,-52.80
2048.47,8.91,-13.05,-14.26,-15.49,-15.41,-15.78,-53.04
2076.15,8.67,-13.05,-14.26,-15.49,-15.41,-15.78,-53.27
2104.19,8.43,-13.04,-14.26,-15.49,-15.41,-15.78,-53.51
2132.61,8.19,-13.04,-14.26,-15.49,-15.41,-15.78,-53.74
2161.42,7.94,-13.03,-14.25,-15.48,-15.40,-15.78,-53.97
2190.62,7.70,-13.03,-14.25,-15.48,-15.40,-15.78,-54.21
2220.21,7.46,-13.02,-14.25,-15.48,-15.40,-15.78,-54.44
2250.20,7.21,-13.02,-14.25,-15.48,-15.40,-15.78,-54.67
2280.60,6.97,-13.01,-14.25,-15.48,-15.40,-15.78,-54.91
2311.40,6.73,-13.01,-14.25,-15.48,-15.40,-15.78,-55.14
2342.63,6.48,-13.00,-14.25,-15.48,-15.40,-15.78,-55.38
2374.27,6.24,-13.00,-14.24,-15.47,-15.39,-15.78,-55.61
2406.34,5.99,-12.99,-14.24,-15.47,-15.39,-15.78,-55.84
2438.85,5.75,-12.99,-14.24,-15.47,-15.39,-15.78,-56.08
2471.79,5.50,-12.98,-14.24,-15.47,-15.39,-15.78,-56.31
2505.18,5.26,-12.98,-14.24,-15.47,-15.39,-15.78,-56.54
2539.02,5.01,-12.97,-14.24,-15.46,-15.39,-15.77,-56.78
2573.32,4.76,-12.96,-14.23,-15.46,-15.38,-15.77,-57.01
2608.08,4.52,-12.96,-14.23,-15.46,-15.38,-15.77,-57.25
2643.31,4.27,-12.95,-14.23,-15.46,-15.38,-15.77,-57.48
2679.02,4.02,-12.94,-14.23,-15.45,-15.38,-15.77,-57.71
2715.21,3.77,-12.94,-14.23,-15.45,-15.37,-15.77,-57.95
2751.88,3.52,-12.93,-14.22,-15.45,-15.37,-15.77,-58.18
2789.06,3.27,-12.92,-14.22,-15.45,-15.37,-15.77,-58.41
2826.73,3.02,-12.91,-14.22,-15.44,-15.37,-15.77,-58.65
2864.91,2.77,-12.90,-14.22,-15.44,-15.37,-15.77,-58.88
2903.61,2.52,-12.90,-14.21,-15.44,-15.36,-15.77,-59.12
2942.84,2.27,-12.89,-14.21,-15.44,-15.36,-15.77,-59.35
2982.59,2.02,-12.88,-14.21,-15.43,-15.36,-15.77,-59.58
3022.88,1.77,-12.87,-14.21,-15.43,-15.36,-15.76,-59.82
3063.71,1.51,-12.86,-14.20,-15.43,-15.35,-15.76,-60.05
3105.10,1.26,-12.85,-14.20,-15.42,-15.35,-15.76,-60.28
3147.04,1.01,-12.84,-14.20,-15.42,-15.35,-15.76,-60.52
3189.55,0.75,-12.83,-14.20,-15.42,-15.34,-15.76,-60.75
3232.64,0.50,-12.82,-14.19,-15.41,-15.34,-15.76,-60.99
3276.30,0.24,-12.81,-14.19,-15.41,-15.34,-15.76,-61.22
3320.56,-0.02,-12.80,-14.19,-15.41,-15.33,-15.76,-61.45
3365.42,-0.27,-12.78,-14.18,-15.40,-15.33,-15.76,-61.69
3410.88,-0.53,-12.77,-14.18,-15.40,-15.33,-15.75,-61.92
3456.95,-0.79,-12.76,-14.17,-15.39,-15.32,-15.75,-62.15
3503.65,-1.05,-12.75,-14.17,-15.39,-15.32,-15.75,-62.39
3550.98,-1.31,-12.73,-14.17,-15.38,-15.32,-15.75,-62.62
3598.94,-1.57,-12.72,-14.16,-15.38,-15.31,-15.75,-62.85
3647.56,-1.83,-12.70,-14.16,-15.38,-15.31,-15.75,-63.09
3696.83,-2.10,-12.69,-14.15,-15.37,-15.30,-15.75,-63.32
3746.77,-2.36,-12.67,-14.15,-15.37,-15.30,-15.75,-63.55
3797.38,-2.63,-12.66,-14.15,-15.36,-15.30,-15.74,-63.79
3848.67,-2.89,-12.64,-14.14,-15.36,-15.29,-15.74,-64.02
3900.66,-3.16,-12.62,-14.14,-15.35,-15.29,-15.74,-64.25
3953.35,-3.43,-12.61,-14.13,-15.34,-15.28,-15.74,-64.49
4006.76,-3.69,-12.59,-14.13,-15.34,-15.28,-15.74,-64.72
4060.88,-3.96,-12.57,-14.12,-15.33,-15.27,-15.74,-64.95
4115.73,-4.24,-12.55,-14.12,-15.33,-15.27,-15.73,-65.18
4171.33,-4.51,-12.53,-14.11,-15.32,-15.26,-15.73,-65.42
4227.68,-4.78,-12.51,-14.10,-15.31,-15.25,-15.73,-65.65
4284.79,-5.06,-12.49,-14.10,-15.31,-15.25,-15.73,-65.88
4342.67,-5.33,-12.46,-14.09,-15.30,-15.24,-15.73,-66.11
4401.33,-5.61,-12.44,-14.09,-15.29,-15.24,-15.72,-66.35
4460.78,-5.89,-12.42,-14.08,-15.28,-15.23,-15.72,-66.58
4521.04,-6.17,-12.39,-14.07,-15.28,-15.22,-15.72,-66.81
4582.11,-6.45,-12.36,-14.06,-15.27,-15.22,-15.72,-67.04
4644.00,-6.73,-12.34,-14.06,-15.26,-15.21,-15.71,-67.27
4706.74,-7.02,-12.31,-14.05,-15.25,-15.20,-15.71,-67.50
4770.32,-7.31,-12.28,-14.04,-15.24,-15.19,-15.71,-67.73
4834.75,-7.60,-12.25,-14.03,-15.23,-15.19,-15.71,-67.96
4900.06,-7.89,-12.22,-14.02,-15.22,-15.18,-15.70,-68.19
4966.25,-8.18,-12.18,-14.02,-15.21,-15.17,-15.70,-68.42
5033.34,-8.47,-12.15,-14.01,-15.20,-15.16,-15.70,-68.65
5101.33,-8.77,-12.11,-14.00,-15.19,-15.15,-15.69,-68.88
5170.24,-9.07,-12.08,-13.99,-15.18,-15.14,-15.69,-69.11
5240.08,-9.37,-12.04,-13.98,-15.17,-15.13,-15.69,-69.33
5310.86,-9.67,-12.00,-13.97,-15.16,-15.12,-15.68,-69.56
5382.60,-9.98,-11.95,-13.96,-15.15,-15.11,-15.68,-69.79
5455.31,-10.29,-11.91,-13.94,-15.13,-15.10,-15.68,-70.01
5529.00,-10.60,-11.86,-13.93,-15.12,-15.09,-15.67,-70.24
5603.69,-10.91,-11.82,-13.92,-15.11,-15.08,-15.67,-70.46
5679.38,-11.23,-11.77,-13.91,-15.09,-15.07,-15.67,-70.68
5756.10,-11.55,-11.71,-13.89,-15.08,-15.05,-15.66,-70.90
5833.86,-11.87,-11.66,-13.88,-15.06,-15.04,-15.66,-71.13
5912.66,-12.19,-11.60,-13.87,-15.05,-15.03,-15.65,-71.34
5992.53,-12.52,-11.54,-13.85,-15.03,-15.01,-15.65,-71.56
6073.48,-12.86,-11.47,-13.84,-15.01,-15.00,-15.64,-71.78
6155.52,-13.19,-11.41,-13.82,-15.00,-14.98,-15.64,-72.00
6238.67,-13.53,-11.34,-13.80,-14.98,-14.97,-15.63,-72.21
6322.94,-13.88,-11.26,-13.79,-14.96,-14.95,-15.63,-72.42
6408.35,-14.23,-11.18,-13.77,-14.94,-14.93,-15.62,-72.63
6494.92,-14.58,-11.10,-13.75,-14.92,-14.92,-15.62,-72.84
6582.65,-14.94,-11.02,-13.73,-14.90,-14.90,-15.61,-73.04
6671.57,-15.30,-10.92,-13.71,-14.87,-14.88,-15.60,-73.25
6761.69,-15.67,-10.83,-13.68,-14.85,-14.86,-15.60,-73.45
6853.03,-16.05,-10.72,-13.66,-14.82,-14.84,-15.59,-73.64
6945.60,-16.43,-10.61,-13.64,-14.80,-14.82,-15.58,-73.83
7039.43,-16.81,-10.50,-13.61,-14.77,-14.80,-15.57,-74.02
7134.52,-17.21,-10.37,-13.59,-14.74,-14.77,-15.57,-74.21
7230.89,-17.61,-10.24,-13.56,-14.71,-14.75,-15.56,-74.38
7328.57,-18.02,-10.10,-13.53,-14.68,-14.72,-15.55,-74.56
7427.56,-18.43,-9.95,-13.50,-14.65,-14.70,-15.54,-74.72
7527.89,-18.86,-9.79,-13.47,-14.61,-14.67,-15.53,-74.88
7629.58,-19.29,-9.61,-13.43,-14.58,-14.64,-15.52,-75.03
7732.64,-19.73,-9.42,-13.40,-14.54,-14.61,-15.51,-75.17
7837.10,-20.18,-9.22,-13.36,-14.50,-14.58,-15.50,-75.30
7942.96,-20.65,-9.00,-13.32,-14.46,-14.54,-15.49,-75.42
8050.26,-21.12,-8.76,-13.28,-14.41,-14.51,-15.48,-75.52
8159.00,-21.61,-8.50,-13.24,-14.37,-14.47,-15.47,-75.61
8269.21,-22.11,-8.21,-13.19,-14.32,-14.43,-15.45,-75.68
8380.92,-22.63,-7.90,-13.14,-14.27,-14.39,-15.44,-75.72
8494.13,-23.16,-7.55,-13.09,-14.21,-14.35,-15.43,-75.74
8608.87,-23.71,-7.16,-13.03,-14.16,-14.30,-15.41,-75.73
8725.16,-24.27,-6.72,-12.97,-14.09,-14.26,-15.40,-75.67
8843.02,-24.85,-6.23,-12.91,-14.03,-14.20,-15.38,-75.57
8962.47,-25.46,-5.67,-12.84,-13.96,-14.15,-15.36,-75.40
9083.54,-26.08,-5.03,-12.77,-13.89,-14.10,-15.34,-75.16
9206.24,-26.73,-4.27,-12.69,-13.81,-14.04,-15.33,-74.82
9330.60,-27.41,-3.38,-12.61,-13.72,-13.97,-15.31,-74.35
9456.64,-28.10,-2.29,-12.52,-13.63,-13.91,-15.28,-73.70
9584.38,-28.83,-0.94,-12.42,-13.54,-13.83,-15.26,-72.78
9713.85,-29.57,0.82,-12.32,-13.43,-13.76,-15.24,-71.46
9845.06,-30.34,3.27,-12.21,-13.32,-13.68,-15.21,-69.46
9978.05,-31.13,7.07,-12.09,-13.20,-13.59,-15.19,-66.09
10112.84,-31.93,14.70,-11.96,-13.07,-13.50,-15.16,-58.87
10249.44,-32.72,16.14,-11.81,-12.93,-13.40,-15.13,-57.81
10387.89,-33.49,6.52,-11.66,-12.78,-13.29,-15.09,-67.76
10528.21,-34.20,1.52,-11.49,-12.61,-13.18,-15.06,-72.98
10670.43,-34.81,-1.97,-11.30,-12.43,-13.06,-15.02,-76.54
10814.57,-35.28,-4.73,-11.10,-12.22,-12.92,-14.98,-79.19
10960.65,-35.56,-7.07,-10.87,-12.00,-12.78,-14.94,-81.19
11108.71,-35.65,-9.16,-10.63,-11.75,-12.62,-14.89,-82.66
11258.77,-35.54,-11.08,-10.36,-11.48,-12.45,-14.84,-83.71
11410.85,-35.26,-12.89,-10.07,-11.17,-12.26,-14.79,-84.41
11564.99,-34.86,-14.65,-9.76,-10.82,-12.06,-14.73,-84.84
11721.22,-34.38,-16.37,-9.44,-10.42,-11.83,-14.66,-85.07
11879.55,-33.87,-18.11,-9.13,-9.96,-11.58,-14.60,-85.19
12040.02,-33.33,-19.88,-8.85,-9.42,-11.30,-14.52,-85.27
12202.66,-32.80,-21.74,-8.67,-8.79,-10.99,-14.44,-85.38
12367.49,-32.28,-23.72,-8.68,-8.04,-10.64,-14.35,-85.67
12534.56,-31.78,-25.91,-9.01,-7.11,-10.24,-14.24,-86.26
12703.87,-31.31,-28.41,-9.77,-5.95,-9.78,-14.13,-87.31
12875.48,-30.87,-31.41,-11.01,-4.42,-9.25,-14.01,-88.93
13049.40,-30.44,-35.33,-12.70,-2.30,-8.63,-13.87,-91.24
13225.68,-30.05,-41.24,-14.75,0.97,-7.90,-13.71,-94.64
13404.33,-29.68,-48.88,-17.12,7.30,-7.01,-13.53,-96.87
13585.40,-29.33,-41.93,-19.80,15.32,-5.90,-13.33,-82.93
13768.91,-29.00,-37.04,-22.87,2.27,-4.49,-13.09,-92.18
13954.91,-28.70,-34.09,-26.50,-3.59,-2.58,-12.82,-96.24
14143.41,-28.41,-32.05,-30.97,-7.60,0.21,-12.50,-99.28
14334.46,-28.14,-30.52,-35.52,-10.81,5.00,-12.12,-100.07
14528.09,-27.89,-29.33,-35.00,-13.60,17.97,-11.66,-87.47
14724.34,-27.66,-28.36,-31.68,-16.17,6.64,-11.10,-96.29
14923.24,-27.44,-27.56,-29.11,-18.62,-0.63,-10.39,-101.71
15124.83,-27.23,-26.89,-27.28,-21.05,-5.02,-9.47,-104.89
15329.13,-27.04,-26.31,-25.92,-23.51,-8.31,-8.22,-107.27
15536.20,-26.86,-25.82,-24.88,-26.05,-11.04,-6.42,-109.04
15746.07,-26.69,-25.38,-24.06,-28.68,-13.45,-3.54,-109.76
15958.77,-26.53,-25.01,-23.40,-31.26,-15.65,2.32,-107.48
16174.34,-26.39,-24.67,-22.85,-33.31,-17.73,11.09,-101.82
16392.83,-26.26,-24.38,-22.40,-34.11,-19.74,-3.53,-118.37
16614.26,-26.13,-24.12,-22.02,-33.61,-21.72,-10.24,-125.80
16838.69,-26.02,-23.89,-21.70,-32.52,-23.71,-15.25,-131.06
17066.15,-25.92,-23.69,-21.42,-31.39,-25.75,-19.78,-135.92
17296.68,-25.82,-23.51,-21.19,-30.40,-27.86,-24.45,-141.20
17530.33,-25.74,-23.36,-20.99,-29.57,-30.09,-29.98,-147.70
17767.13,-25.67,-23.23,-20.82,-28.90,-32.49,-38.48,-157.54
18007.13,-25.60,-23.11,-20.68,-28.35,-35.11,-52.33,-173.14
18250.38,-25.55,-23.02,-20.57,-27.91,-38.03,-37.74,-160.77
18496.91,-25.50,-22.94,-20.48,-27.57,-41.37,-33.66,-159.48
18746.77,-25.46,-22.88,-20.40,-27.31,-45.31,-31.58,-160.92
19000.00,-25.44,-22.83,-20.35,-27.13,-50.19,-30.41,-164.31
# M100_Q100
20.00,-6.37,-10.04,-2.85,-4.53,15.05,8.76,12.06
20.27,-6.37,-10.04,-2.85,-4.53,15.06,8.76,12.06
20.54,-6.37,-10.04,-2.85,-4.53,15.06,8.76,12.06
20.82,-6.37,-10.04,-2.85,-4.53,15.06,8.76,12.06
21.10,-6.37,-10.04,-2.85,-4.53,15.06,8.76,12.06
21.39,-6.37,-10.04,-2.85,-4.53,15.06,8.76,12.06
21.68,-6.37,-10.04,-2.85,-4.53,15.06,8.76,12.07
21.97,-6.37,-10.04,-2.85,-4.53,15.06,8.76,12.07
22.27,-6.37,-10.04,-2.85,-4.53,15.06,8.76,12.07
22.57,-6.37,-10.04,-2.85,-4.53,15.07,8.76,12.07
22.87,-6.37,-10.04,-2.85,-4.53,15.07,8.76,12.07
23.18,-6.37,-10.04,-2.85,-4.53,15.07,8.76,12.07
23.49,-6.37,-10.04,-2.85,-4.53,15.07,8.76,12.08
23.81,-6.37,-10.04,-2.85,-4.53,15.07,8.76,12.08
24.13,-6.37,-10.04,-2.85,-4.53,15.07,8.76,12.08
24.46,-6.37,-10.04,-2.85,-4.53,15.08,8.76,12.08
24.79,-6.37,-10.04,-2.85,-4.53,15.08,8.76,12.08
25.12,-6.37,-10.04,-2.85,-4.53,15.08,8.76,12.08
25.46,-6.37,-10.04,-2.85,-4.53,15.08,8.76,12.09
25.81,-6.37,-10.04,-2.85,-4.53,15.08,8.76,12.09
26.16,-6.37,-10.04,-2.85,-4.53,15.09,8.76,12.09
26.51,-6.37,-10.04,-2.85,-4.53,15.09,8.76,12.09
26.87,-6.37,-10.04,-2.85,-4.53,15.09,8.76,12.09
27.23,-6.37,-10.04,-2.85,-4.53,15.09,8.76,12.10
27.60,-6.37,-10.04,-2.85,-4.53,15.09,8.76,12.10
27.97,-6.37,-10.04,-2.85,-4.53,15.10,8.76,12.10
28.35,-6.37,-10.04,-2.85,-4.53,15.10,8.76,12.10
28.73,-6.37,-10.04,-2.85,-4.53,15.10,8.76,12.10
29.12,-6.37,-10.04,-2.85,-4.53,15.10,8.76,12.11
29.51,-6.37,-10.04,-2.85,-4.53,15.11,8.76,12.11
29.91,-6.37,-10.04,-2.85,-4.53,15.11,8.76,12.11
30.32,-6.37,-10.04,-2.85,-4.53,15.11,8.76,12.12
30.73,-6.37,-10.04,-2.85,-4.53,15.11,8.76,12.12
31.14,-6.37,-10.04,-2.85,-4.53,15.12,8.76,12.12
31.56,-6.37,-10.04,-2.85,-4.53,15.12,8.76,12.12
31.99,-6.37,-10.04,-2.85,-4.53,15.12,8.76,12.13
32.42,-6.37,-10.04,-2.85,-4.53,15.13,8.76,12.13
32.86,-6.37,-10.04,-2.85,-4.53,15.13,8.76,12.13
33.30,-6.37,-10.04,-2.85,-4.53,15.13,8.76,12.14
33.75,-6.37,-10.04,-2.85,-4.53,15.14,8.76,12.14
34.21,-6.37,-10.04,-2.85,-4.53,15.14,8.76,12.14
34.67,-6.37,-10.04,-2.85,-4.53,15.14,8.76,12.15
35.14,-6.37,-10.04,-2.85,-4.53,15.15,8.76,12.15
35.61,-6.37,-10.04,-2.85,-4.53,15.15,8.76,12.15
36.09,-6.37,-10.04,-2.85,-4.53,15.15,8.76,12.16
36.58,-6.37,-10.04,-2.85,-4.53,15.16,8.76,12.16
37.08,-6.37,-10.04,-2.85,-4.53,15.16,8.76,12.16
37.58,-6.37,-10.04,-2.85,-4.53,15.17,8.76,12.17
38.08,-6.37,-10.04,-2.85,-4.53,15.17,8.76,12.17
38.60,-6.37,-10.04,-2.85,-4.53,15.17,8.76,12.18
39.12,-6.37,-10.04,-2.85,-4.53,15.18,8.76,12.18
39.65,-6.37,-10.04,-2.85,-4.53,15.18,8.76,12.19
40.18,-6.37,-10.04,-2.85,-4.53,15.19,8.76,12.19
40.73,-6.37,-10.04,-2.85,-4.53,15.19,8.76,12.20
41.28,-6.37,-10.04,-2.85,-4.53,15.20,8.76,12.20
41.83,-6.37,-10.04,-2.85,-4.53,15.20,8.76,12.21
42.40,-6.37,-10.04,-2.85,-4.53,15.21,8.76,12.21
42.97,-6.37,-10.04,-2.85,-4.53,15.21,8.76,12.22
43.55,-6.37,-10.04,-2.85,-4.53,15.22,8.76,12.22
44.14,-6.37,-10.04,-2.85,-4.53,15.22,8.76,12.23
44.74,-6.37,-10.04,-2.85,-4.53,15.23,8.76,12.23
45.34,-6.37,-10.04,-2.85,-4.53,15.24,8.76,12.24
45.95,-6.37,-10.04,-2.85,-4.53,15.24,8.76,12.25
46.57,-6.37,-10.04,-2.85,-4.53,15.25,8.76,12.25
47.20,-6.37,-10.04,-2.85,-4.53,15.26,8.76,12.26
47.84,-6.37,-10.04,-2.85,-4.53,15.26,8.76,12.27
48.49,-6.37,-10.04,-2.85,-4.53,15.27,8.76,12.27
49.14,-6.37,-10.04,-2.85,-4.53,15.28,8.76,12.28
49.81,-6.37,-10.04,-2.85,-4.53,15.28,8.76,12.29
50.48,-6.37,-10.04,-2.85,-4.53,15.29,8.76,12.29
51.16,-6.37,-10.04,-2.85,-4.53,15.30,8.76,12.30
51.85,-6.37,-10.04,-2.85,-4.53,15.31,8.76,12.31
52.55,-6.37,-10.04,-2.85,-4.53,15.32,8.76,12.32
53.26,-6.37,-10.04,-2.85,-4.53,15.32,8.76,12.33
53.98,-6.37,-10.04,-2.85,-4.53,15.33,8.76,12.33
54.71,-6.37,-10.04,-2.85,-4.53,15.34,8.76,12.34
55.45,-6.37,-10.04,-2.85,-4.53,15.35,8.76,12.35
56.20,-6.37,-10.04,-2.85,-4.53,15.36,8.76,12.36
56.96,-6.37,-10.04,-2.85,-4.53,15.37,8.76,12.37
57.73,-6.37,-10.04,-2.85,-4.53,15.38,8.76,12.38
58.51,-6.37,-10.04,-2.85,-4.53,15.39,8.76,12.39
59.30,-6.37,-10.04,-2.85,-4.53,15.40,8.76,12.40
60.10,-6.37,-10.04,-2.85,-4.53,15.41,8.76,12.41
60.91,-6.37,-10.04,-2.85,-4.53,15.42,8.76,12.42
61.73,-6.37,-10.04,-2.85,-4.53,15.43,8.76,12.44
62.57,-6.37,-10.04,-2.85,-4.53,15.45,8.76,12.45
63.41,-6.37,-10.04,-2.85,-4.53,15.46,8.76,12.46
64.27,-6.37,-10.04,-2.85,-4.53,15.47,8.76,12.47
65.14,-6.37,-10.04,-2.85,-4.53,15.48,8.76,12.48
66.02,-6.37,-10.04,-2.85,-4.53,15.50,8.76,12.50
66.91,-6.37,-10.04,-2.85,-4.53,15.51,8.76,12.51
67.81,-6.37,-10.04,-2.85,-4.53,15.52,8.76,12.52
68.73,-6.37,-10.04,-2.85,-4.53,15.54,8.76,12.54
69.66,-6.37,-10.04,-2.85,-4.53,15.55,8.76,12.55
70.60,-6.37,-10.04,-2.85,-4.53,15.57,8.76,12.57
71.55,-6.37,-10.04,-2.85,-4.53,15.58,8.76,12.58
72.52,-6.37,-10.04,-2.85,-4.53,15.60,8.76,12.60
73.50,-6.37,-10.04,-2.85,-4.53,15.61,8.76,12.62
74.49,-6.37,-10.05,-2.85,-4.53,15.63,8.76,12.63
75.50,-6.37,-10.05,-2.85,-4.53,15.65,8.76,12.65
76.52,-6.37,-10.05,-2.85,-4.53,15.67,8.76,12.67
77.55,-6.37,-10.05,-2.85,-4.53,15.69,8.76,12.69
78.60,-6.37,-10.05,-2.85,-4.53,15.70,8.76,12.70
