_source,"# RAW ARMAdillo bytes, 4-byte stage blueprint. DECODE TO Hz/radius UNVERIFIED (golden test failed).",F1_low_Hz,F2_high_Hz,F3_Hz,F4_Hz,air,air_db,air_delta_db,bite,bite_db,bite_delta_db,block,body,body_db,body_delta_db,body_path,boost,bucket,coef_max_abs,coef_rms,composite_db,contrast,corner,corner_BL_F1,corner_BL_F2,corner_BR_F1,corner_BR_F2,corner_TL_F1,corner_TL_F2,corner_TR_F1,corner_TR_F2,corner_peak_db,curve,da1,dc4,dfreq_hz,dr,dry,dtheta_deg,dtheta_rad,evaluated_points,file,float_agc_boost,freq_hz,gain_b0,gd_max_abs_samples,gd_rms_samples,ipa,kind,low,low_db,low_delta_db,low_minus_bite,low_minus_body,mag_max_abs_db,mag_rms_db,max_coeff_err,max_pole_angle_err_deg,max_pole_angle_err_rad,max_pole_radius,max_q,max_r,mean_delta_db,method,mode,morph,name,notes,null_float_vs_packed_roundtrip_db,null_vs_oracle_db,packed_agc_boost,parallel,peak,peak_db,phoneme,point_index,point_name,pole_bw_hz,pole_freq_hz,pole_hz,pole_kind,pole_r,preset,q,radius,rank,rms_delta_db,row,s0_db,s1_db,s2_db,s3_db,s4_db,s5_db,shape_rms_delta_db,source,source_file,stable,stable_points,stage,voice,wav,word_example,x3,zero_hz,zero_kind,zero_r
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9833050971360986,,,,chebyshev_d4,,,,,,,,,,,,208,,,,,,,,,,,,,,,,,,,,,,True,,2,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9892211945676619,,,,chebyshev_d4,,,,,,,,,,,,208,,,,,,,,,,,,,,,,,,,,,,True,,3,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9390504172185795,,,,chebyshev_d4,,,,,,,,,,,,208,,,,,,,,,,,,,,,,,,,,,,True,,4,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9962920638988908,,,,chebyshev_d4,,,,,,,,,,,,208,,,,,,,,,,,,,,,,,,,,,,True,,5,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.975084876723328,,,,chebyshev_d4,,,,,,,,,,,,209,,,,,,,,,,,,,,,,,,,,,,True,,0,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9926856035040742,,,,chebyshev_d4,,,,,,,,,,,,209,,,,,,,,,,,,,,,,,,,,,,True,,1,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9862928707529478,,,,chebyshev_d4,,,,,,,,,,,,209,,,,,,,,,,,,,,,,,,,,,,True,,2,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9908954554550153,,,,chebyshev_d4,,,,,,,,,,,,209,,,,,,,,,,,,,,,,,,,,,,True,,3,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9422290569109568,,,,chebyshev_d4,,,,,,,,,,,,209,,,,,,,,,,,,,,,,,,,,,,True,,4,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9965489127644306,,,,chebyshev_d4,,,,,,,,,,,,209,,,,,,,,,,,,,,,,,,,,,,True,,5,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9800936221978591,,,,chebyshev_d4,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,,True,,0,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9938004323302989,,,,chebyshev_d4,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,,True,,1,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9887682448319322,,,,chebyshev_d4,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,,True,,2,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9923092417974108,,,,chebyshev_d4,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,,True,,3,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9456940277270606,,,,chebyshev_d4,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,,True,,4,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9968145788509851,,,,chebyshev_d4,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,,True,,5,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9841566378700117,,,,chebyshev_d4,,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,,,,,True,,0,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9947451640742019,,,,chebyshev_d4,,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,,,,,True,,1,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9908071207683788,,,,chebyshev_d4,,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,,,,,True,,2,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9934995762413183,,,,chebyshev_d4,,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,,,,,True,,3,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9492914747239395,,,,chebyshev_d4,,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,,,,,True,,4,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9970798826008953,,,,chebyshev_d4,,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,,,,,True,,5,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9874245113035884,,,,chebyshev_d4,,,,,,,,,,,,212,,,,,,,,,,,,,,,,,,,,,,True,,0,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9955442894505991,,,,chebyshev_d4,,,,,,,,,,,,212,,,,,,,,,,,,,,,,,,,,,,True,,1,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9924777535404588,,,,chebyshev_d4,,,,,,,,,,,,212,,,,,,,,,,,,,,,,,,,,,,True,,2,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9944998848656742,,,,chebyshev_d4,,,,,,,,,,,,212,,,,,,,,,,,,,,,,,,,,,,True,,3,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9528919744380836,,,,chebyshev_d4,,,,,,,,,,,,212,,,,,,,,,,,,,,,,,,,,,,True,,4,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9973372334952648,,,,chebyshev_d4,,,,,,,,,,,,212,,,,,,,,,,,,,,,,,,,,,,True,,5,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9900311288986638,,,,chebyshev_d4,,,,,,,,,,,,213,,,,,,,,,,,,,,,,,,,,,,True,,0,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9962197841051533,,,,chebyshev_d4,,,,,,,,,,,,213,,,,,,,,,,,,,,,,,,,,,,True,,1,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9938411091084439,,,,chebyshev_d4,,,,,,,,,,,,213,,,,,,,,,,,,,,,,,,,,,,True,,2,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9953400887198215,,,,chebyshev_d4,,,,,,,,,,,,213,,,,,,,,,,,,,,,,,,,,,,True,,3,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.956390183625474,,,,chebyshev_d4,,,,,,,,,,,,213,,,,,,,,,,,,,,,,,,,,,,True,,4,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9975806276850615,,,,chebyshev_d4,,,,,,,,,,,,213,,,,,,,,,,,,,,,,,,,,,,True,,5,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9920949449505906,,,,chebyshev_d4,,,,,,,,,,,,214,,,,,,,,,,,,,,,,,,,,,,True,,0,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9967911486517693,,,,chebyshev_d4,,,,,,,,,,,,214,,,,,,,,,,,,,,,,,,,,,,True,,1,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9949511348069298,,,,chebyshev_d4,,,,,,,,,,,,214,,,,,,,,,,,,,,,,,,,,,,True,,2,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9960466745393791,,,,chebyshev_d4,,,,,,,,,,,,214,,,,,,,,,,,,,,,,,,,,,,True,,3,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9597043463069318,,,,chebyshev_d4,,,,,,,,,,,,214,,,,,,,,,,,,,,,,,,,,,,True,,4,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9978056453335573,,,,chebyshev_d4,,,,,,,,,,,,214,,,,,,,,,,,,,,,,,,,,,,True,,5,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9937199108829143,,,,chebyshev_d4,,,,,,,,,,,,215,,,,,,,,,,,,,,,,,,,,,,True,,0,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.997275439564824,,,,chebyshev_d4,,,,,,,,,,,,215,,,,,,,,,,,,,,,,,,,,,,True,,1,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9958549611351627,,,,chebyshev_d4,,,,,,,,,,,,215,,,,,,,,,,,,,,,,,,,,,,True,,2,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9966427487086348,,,,chebyshev_d4,,,,,,,,,,,,215,,,,,,,,,,,,,,,,,,,,,,True,,3,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9627757536915706,,,,chebyshev_d4,,,,,,,,,,,,215,,,,,,,,,,,,,,,,,,,,,,True,,4,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9980094480038961,,,,chebyshev_d4,,,,,,,,,,,,215,,,,,,,,,,,,,,,,,,,,,,True,,5,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9949961460187465,,,,chebyshev_d4,,,,,,,,,,,,216,,,,,,,,,,,,,,,,,,,,,,True,,0,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9976872927308543,,,,chebyshev_d4,,,,,,,,,,,,216,,,,,,,,,,,,,,,,,,,,,,True,,1,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9965930499920101,,,,chebyshev_d4,,,,,,,,,,,,216,,,,,,,,,,,,,,,,,,,,,,True,,2,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9971480779143402,,,,chebyshev_d4,,,,,,,,,,,,216,,,,,,,,,,,,,,,,,,,,,,True,,3,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9655682259014046,,,,chebyshev_d4,,,,,,,,,,,,216,,,,,,,,,,,,,,,,,,,,,,True,,4,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9981907763362311,,,,chebyshev_d4,,,,,,,,,,,,216,,,,,,,,,,,,,,,,,,,,,,True,,5,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9960004129797305,,,,chebyshev_d4,,,,,,,,,,,,217,,,,,,,,,,,,,,,,,,,,,,True,,0,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.998038941194794,,,,chebyshev_d4,,,,,,,,,,,,217,,,,,,,,,,,,,,,,,,,,,,True,,1,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9971993017074865,,,,chebyshev_d4,,,,,,,,,,,,217,,,,,,,,,,,,,,,,,,,,,,True,,2,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9975791193934301,,,,chebyshev_d4,,,,,,,,,,,,217,,,,,,,,,,,,,,,,,,,,,,True,,3,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9680676613052578,,,,chebyshev_d4,,,,,,,,,,,,217,,,,,,,,,,,,,,,,,,,,,,True,,4,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9983499481703639,,,,chebyshev_d4,,,,,,,,,,,,217,,,,,,,,,,,,,,,,,,,,,,True,,5,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9967964473324751,,,,chebyshev_d4,,,,,,,,,,,,218,,,,,,,,,,,,,,,,,,,,,,True,,0,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9983402283900967,,,,chebyshev_d4,,,,,,,,,,,,218,,,,,,,,,,,,,,,,,,,,,,True,,1,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9977011309840252,,,,chebyshev_d4,,,,,,,,,,,,218,,,,,,,,,,,,,,,,,,,,,,True,,2,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9979490431927167,,,,chebyshev_d4,,,,,,,,,,,,218,,,,,,,,,,,,,,,,,,,,,,True,,3,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.970281678853163,,,,chebyshev_d4,,,,,,,,,,,,218,,,,,,,,,,,,,,,,,,,,,,True,,4,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9984888571821551,,,,chebyshev_d4,,,,,,,,,,,,218,,,,,,,,,,,,,,,,,,,,,,True,,5,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9974351807549411,,,,chebyshev_d4,,,,,,,,,,,,219,,,,,,,,,,,,,,,,,,,,,,True,,0,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9985986179133055,,,,chebyshev_d4,,,,,,,,,,,,219,,,,,,,,,,,,,,,,,,,,,,True,,1,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9981195199297604,,,,chebyshev_d4,,,,,,,,,,,,219,,,,,,,,,,,,,,,,,,,,,,True,,2,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9982677484145493,,,,chebyshev_d4,,,,,,,,,,,,219,,,,,,,,,,,,,,,,,,,,,,True,,3,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9722393606939911,,,,chebyshev_d4,,,,,,,,,,,,219,,,,,,,,,,,,,,,,,,,,,,True,,4,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9986109720148902,,,,chebyshev_d4,,,,,,,,,,,,219,,,,,,,,,,,,,,,,,,,,,,True,,5,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9979548886468086,,,,chebyshev_d4,,,,,,,,,,,,220,,,,,,,,,,,,,,,,,,,,,,True,,0,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.998819200686627,,,,chebyshev_d4,,,,,,,,,,,,220,,,,,,,,,,,,,,,,,,,,,,True,,1,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9984690546384811,,,,chebyshev_d4,,,,,,,,,,,,220,,,,,,,,,,,,,,,,,,,,,,True,,2,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9985418750060409,,,,chebyshev_d4,,,,,,,,,,,,220,,,,,,,,,,,,,,,,,,,,,,True,,3,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9739910859073284,,,,chebyshev_d4,,,,,,,,,,,,220,,,,,,,,,,,,,,,,,,,,,,True,,4,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.998721335800157,,,,chebyshev_d4,,,,,,,,,,,,220,,,,,,,,,,,,,,,,,,,,,,True,,5,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9983812860092744,,,,chebyshev_d4,,,,,,,,,,,,221,,,,,,,,,,,,,,,,,,,,,,True,,0,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9990047001431591,,,,chebyshev_d4,,,,,,,,,,,,221,,,,,,,,,,,,,,,,,,,,,,True,,1,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9987579501741504,,,,chebyshev_d4,,,,,,,,,,,,221,,,,,,,,,,,,,,,,,,,,,,True,,2,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9987748122516686,,,,chebyshev_d4,,,,,,,,,,,,221,,,,,,,,,,,,,,,,,,,,,,True,,3,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9756084306905246,,,,chebyshev_d4,,,,,,,,,,,,221,,,,,,,,,,,,,,,,,,,,,,True,,4,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153543\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9988265658762578,,,,chebyshev_d4,,,,,,,,,,,,221,,,,,,,,,,,,,,,,,,,,,,True,,5,,,,,,,
